1;c00398 ;1;B1  1H    8X           ;0;0;0;0;0;0;2008-01-01 00:00:00
2;c00398 ;2;B1  1H    8X           ;0;0;0;0;0;0;2008-01-01 00:00:00
3;c00398 ;3;B1  1H    8X           ;0;0;0;0;0;0;2008-01-01 00:00:00
4;c00398 ;4;B1  1H    8X           ;0;0;0;0;0;0;2008-01-01 00:00:00
5;c00398 ;5;B1  1H    8X           ;0;0;0;0;0;0;2008-01-01 00:00:00
6;c00398 ;6;B1  1H    8X           ;0;0;0;0;0;0;2008-01-01 00:00:00
7;c00398 ;7;B1  1H    8X           ;0;0;0;0;0;0;2008-01-01 00:00:00
8;c00398 ;8;B1  1H    8X           ;0;0;0;0;0;0;2008-01-01 00:00:00
9;c00398 ;9;B1  1H    8X           ;0;0;0;0;0;0;2008-01-01 00:00:00
10;c00392 ;1;B1  1H    8R           ;0;0;0;0;0;0;2008-01-01 00:00:00
11;c00392 ;2;B1  1H    8R           ;0;0;0;0;0;0;2008-01-01 00:00:00
12;c00392 ;3;B1  1H    8R           ;0;0;0;0;0;0;2008-01-01 00:00:00
13;c00392 ;4;B1  1H    8R           ;0;0;0;0;0;0;2008-01-01 00:00:00
14;c00392 ;5;B1  1H    8R           ;0;0;0;0;0;0;2008-01-01 00:00:00
15;c00392 ;6;B1  1H    8R           ;0;0;0;0;0;0;2008-01-01 00:00:00
16;c00392 ;7;B1  1H    8R           ;0;0;0;0;0;0;2008-01-01 00:00:00
17;c00392 ;8;B1  1H    8R           ;0;0;0;0;0;0;2008-01-01 00:00:00
18;c00392 ;9;B1  1H    8R           ;0;0;0;0;0;0;2008-01-01 00:00:00
19;c00395 ;1;B1  1H    8U           ;0;0;0;0;0;0;2008-01-01 00:00:00
20;c00395 ;2;B1  1H    8U           ;0;0;0;0;0;0;2008-01-01 00:00:00
21;c00395 ;3;B1  1H    8U           ;0;0;0;0;0;0;2008-01-01 00:00:00
